fraction,reciprocity,transitivity,specification
0.29931640625,0.43896484375,0.28173828125,0
0.40771484375,0.08837890625,0.22900390625,0
0.37744140625,0.07958984375,0.58837890625,0
0.2705078125,0.1279296875,0.7373046875,0
0.29931640625,0.86962890625,0.76025390625,0
0.7197265625,0.5966796875,0.4072265625,0
0.40771484375,0.53271484375,0.18798828125,0
0.78369140625,0.07275390625,0.93212890625,0
0.36083984375,0.35400390625,0.58837890625,0
0.8759765625,0.8115234375,0.7373046875,0
0.29931640625,0.86962890625,0.28173828125,0
0.7197265625,0.7802734375,0.4072265625,0
0.40771484375,0.08837890625,0.18798828125,0
0.78369140625,0.07275390625,0.73486328125,0
0.36083984375,0.07958984375,0.26611328125,0
0.43896484375,0.93896484375,0.26025390625,0
0.1767578125,0.5966796875,0.4072265625,0
0.8759765625,0.1279296875,0.8134765625,0
0.39306640625,0.53271484375,0.18798828125,0
0.36083984375,0.35400390625,0.26611328125,0
0.76708984375,0.92333984375,0.43212890625,0
0.1767578125,0.7802734375,0.0185546875,0
0.79931640625,0.93896484375,0.26025390625,0
0.39306640625,0.08837890625,0.22900390625,0
0.37744140625,0.07958984375,0.26611328125,0
0.8759765625,0.8115234375,0.8134765625,0
0.28369140625,0.92333984375,0.43212890625,0
0.1767578125,0.7802734375,0.4072265625,0
0.43896484375,0.36962890625,0.26025390625,0
0.39306640625,0.08837890625,0.18798828125,0
0.2705078125,0.1279296875,0.8134765625,0
0.37744140625,0.35400390625,0.58837890625,0
0.76708984375,0.57275390625,0.43212890625,0
0.9697265625,0.3466796875,0.7685546875,0
0.28271484375,0.15771484375,0.35400390625,0
0.43896484375,0.93896484375,0.78173828125,0
0.2705078125,0.8115234375,0.7373046875,0
0.37744140625,0.35400390625,0.26611328125,0
0.76708984375,0.92333984375,0.23486328125,0
0.26806640625,0.15771484375,0.35400390625,0
0.2705078125,0.8115234375,0.8134765625,0
0.43896484375,0.36962890625,0.78173828125,0
0.9267578125,0.3466796875,0.7685546875,0
0.86083984375,0.57958984375,0.08837890625,0
0.28271484375,0.21337890625,0.35400390625,0
0.3759765625,0.6279296875,0.2373046875,0
0.76708984375,0.57275390625,0.23486328125,0
0.79931640625,0.93896484375,0.78173828125,0
0.9697265625,0.5302734375,0.7685546875,0
0.87744140625,0.57958984375,0.08837890625,0
0.28271484375,0.15771484375,0.31298828125,0
0.28369140625,0.92333984375,0.23486328125,0
0.7705078125,0.6279296875,0.2373046875,0
0.79931640625,0.36962890625,0.26025390625,0
0.28271484375,0.21337890625,0.31298828125,0
0.28369140625,0.57275390625,0.43212890625,0
0.9697265625,0.3466796875,0.1572265625,0
0.86083984375,0.85400390625,0.08837890625,0
0.3759765625,0.3115234375,0.2373046875,0
0.79931640625,0.36962890625,0.78173828125,0
0.26806640625,0.15771484375,0.31298828125,0
0.28369140625,0.57275390625,0.23486328125,0
0.3759765625,0.6279296875,0.3134765625,0
0.9697265625,0.5302734375,0.1572265625,0
0.86083984375,0.57958984375,0.76611328125,0
0.26806640625,0.21337890625,0.35400390625,0
0.31396484375,0.31396484375,0.13525390625,0
0.51708984375,0.17333984375,0.68212890625,0
0.3759765625,0.3115234375,0.3134765625,0
0.26806640625,0.21337890625,0.31298828125,0
0.9267578125,0.3466796875,0.1572265625,0
0.86083984375,0.85400390625,0.76611328125,0
0.53369140625,0.17333984375,0.68212890625,0
0.92431640625,0.31396484375,0.13525390625,0
0.7705078125,0.6279296875,0.3134765625,0
0.78271484375,0.65771484375,0.85400390625,0
0.87744140625,0.57958984375,0.76611328125,0
0.9267578125,0.5302734375,0.7685546875,0
0.51708984375,0.82275390625,0.68212890625,0
0.31396484375,0.49462890625,0.13525390625,0
0.7705078125,0.3115234375,0.2373046875,0
0.31396484375,0.31396484375,0.65673828125,0
0.76806640625,0.65771484375,0.85400390625,0
0.51708984375,0.17333984375,0.48486328125,0
0.87744140625,0.85400390625,0.08837890625,0
0.9267578125,0.5302734375,0.1572265625,0
0.7705078125,0.3115234375,0.3134765625,0
0.31396484375,0.49462890625,0.65673828125,0
0.51708984375,0.82275390625,0.48486328125,0
0.78271484375,0.71337890625,0.85400390625,0
0.4697265625,0.8466796875,0.2685546875,0
0.87744140625,0.85400390625,0.76611328125,0
0.2509765625,0.0029296875,0.3623046875,0
0.53369140625,0.17333984375,0.48486328125,0
0.92431640625,0.31396484375,0.65673828125,0
0.4267578125,0.8466796875,0.2685546875,0
0.78271484375,0.65771484375,0.81298828125,0
0.61083984375,0.32958984375,0.83837890625,0
0.8955078125,0.0029296875,0.3623046875,0
0.53369140625,0.82275390625,0.68212890625,0
0.4697265625,0.0302734375,0.2685546875,0
0.12744140625,0.32958984375,0.83837890625,0
0.92431640625,0.49462890625,0.13525390625,0
0.78271484375,0.71337890625,0.81298828125,0
0.2509765625,0.4365234375,0.3623046875,0
0.53369140625,0.82275390625,0.48486328125,0
0.4697265625,0.8466796875,0.6572265625,0
0.61083984375,0.60400390625,0.83837890625,0
0.76806640625,0.65771484375,0.81298828125,0
0.92431640625,0.49462890625,0.65673828125,0
0.2509765625,0.0029296875,0.1884765625,0
0.01708984375,0.67333984375,0.18212890625,0
0.4697265625,0.0302734375,0.6572265625,0
0.61083984375,0.32958984375,0.51611328125,0
0.2509765625,0.4365234375,0.1884765625,0
0.03369140625,0.67333984375,0.18212890625,0
0.76806640625,0.71337890625,0.85400390625,0
0.81396484375,0.81396484375,0.63525390625,0
0.4267578125,0.8466796875,0.6572265625,0
0.01708984375,0.32275390625,0.18212890625,0
0.61083984375,0.60400390625,0.51611328125,0
0.42431640625,0.81396484375,0.63525390625,0
0.8955078125,0.0029296875,0.1884765625,0
0.76806640625,0.71337890625,0.81298828125,0
0.01708984375,0.67333984375,0.98486328125,0
0.4267578125,0.0302734375,0.2685546875,0
0.12744140625,0.32958984375,0.51611328125,0
0.01708984375,0.32275390625,0.98486328125,0
0.53271484375,0.40771484375,0.10400390625,0
0.81396484375,0.99462890625,0.63525390625,0
0.12744140625,0.60400390625,0.83837890625,0
0.8955078125,0.4365234375,0.3623046875,0
0.4267578125,0.0302734375,0.6572265625,0
0.03369140625,0.67333984375,0.98486328125,0
0.01806640625,0.40771484375,0.10400390625,0
0.12744140625,0.60400390625,0.51611328125,0
0.3447265625,0.4716796875,0.1435546875,0
0.03369140625,0.32275390625,0.18212890625,0
0.81396484375,0.81396484375,0.15673828125,0
0.8955078125,0.4365234375,0.1884765625,0
0.11083984375,0.82958984375,0.33837890625,0
0.53271484375,0.96337890625,0.10400390625,0
0.03369140625,0.32275390625,0.98486328125,0
0.3017578125,0.4716796875,0.1435546875,0
0.81396484375,0.99462890625,0.15673828125,0
0.7509765625,0.5029296875,0.8623046875,0
0.02490234375,0.02490234375,0.62744140625,0
0.62744140625,0.82958984375,0.33837890625,0
0.53271484375,0.40771484375,0.56298828125,0
0.3447265625,0.1552734375,0.1435546875,0
0.42431640625,0.81396484375,0.15673828125,0
0.3955078125,0.5029296875,0.8623046875,0
0.11083984375,0.10400390625,0.33837890625,0
0.66650390625,0.02490234375,0.62744140625,0
0.53271484375,0.96337890625,0.56298828125,0
0.3447265625,0.4716796875,0.7822265625,0
0.11083984375,0.82958984375,0.01611328125,0
0.02490234375,0.15869140625,0.62744140625,0
0.42431640625,0.99462890625,0.63525390625,0
0.01806640625,0.40771484375,0.56298828125,0
0.7509765625,0.9365234375,0.8623046875,0
0.3447265625,0.1552734375,0.7822265625,0
0.02490234375,0.02490234375,0.66455078125,0
0.11083984375,0.10400390625,0.01611328125,0
0.01806640625,0.96337890625,0.10400390625,0
0.42431640625,0.99462890625,0.15673828125,0
0.3017578125,0.4716796875,0.7822265625,0
0.7509765625,0.5029296875,0.6884765625,0
0.02490234375,0.15869140625,0.66455078125,0
0.01806640625,0.96337890625,0.56298828125,0
0.62744140625,0.82958984375,0.01611328125,0
0.56396484375,0.06396484375,0.38525390625,0
0.3017578125,0.1552734375,0.1435546875,0
0.03271484375,0.90771484375,0.60400390625,0
0.7509765625,0.9365234375,0.6884765625,0
0.66650390625,0.02490234375,0.66455078125,0
0.62744140625,0.10400390625,0.33837890625,0
0.3017578125,0.1552734375,0.7822265625,0
0.67431640625,0.06396484375,0.38525390625,0
0.51806640625,0.90771484375,0.60400390625,0
0.3955078125,0.5029296875,0.6884765625,0
0.66650390625,0.15869140625,0.62744140625,0
0.03271484375,0.46337890625,0.60400390625,0
0.62744140625,0.10400390625,0.01611328125,0
0.56396484375,0.74462890625,0.38525390625,0
0.8447265625,0.9716796875,0.6435546875,0
0.3955078125,0.9365234375,0.8623046875,0
0.03271484375,0.90771484375,0.06298828125,0
0.66650390625,0.15869140625,0.66455078125,0
0.07958984375,0.36083984375,0.74462890625,0
0.56396484375,0.06396484375,0.40673828125,0
0.3955078125,0.9365234375,0.6884765625,0
0.03271484375,0.46337890625,0.06298828125,0
0.8017578125,0.9716796875,0.6435546875,0
0.52490234375,0.52490234375,0.12744140625,0
0.34619140625,0.36083984375,0.74462890625,0
0.5009765625,0.2529296875,0.1123046875,0
0.56396484375,0.74462890625,0.40673828125,0
0.51806640625,0.90771484375,0.06298828125,0
0.16650390625,0.52490234375,0.12744140625,0
0.07958984375,0.88525390625,0.74462890625,0
0.8447265625,0.6552734375,0.6435546875,0
0.07958984375,0.36083984375,0.79736328125,0
0.6455078125,0.2529296875,0.1123046875,0
0.67431640625,0.06396484375,0.40673828125,0
0.51806640625,0.46337890625,0.60400390625,0
0.52490234375,0.65869140625,0.12744140625,0
0.8447265625,0.9716796875,0.2822265625,0
0.07958984375,0.88525390625,0.79736328125,0
0.5009765625,0.6865234375,0.1123046875,0
0.51806640625,0.46337890625,0.06298828125,0
0.67431640625,0.74462890625,0.38525390625,0
0.52490234375,0.52490234375,0.16455078125,0
0.34619140625,0.36083984375,0.79736328125,0
0.8447265625,0.6552734375,0.2822265625,0
0.04833984375,0.14208984375,0.77587890625,0
0.5009765625,0.2529296875,0.9384765625,0
0.52490234375,0.65869140625,0.16455078125,0
0.67431640625,0.74462890625,0.40673828125,0
0.34619140625,0.88525390625,0.74462890625,0
0.8017578125,0.9716796875,0.2822265625,0
0.06396484375,0.56396484375,0.88525390625,0
0.5009765625,0.6865234375,0.9384765625,0
0.93994140625,0.14208984375,0.77587890625,0
0.16650390625,0.52490234375,0.16455078125,0
0.34619140625,0.88525390625,0.79736328125,0
0.04833984375,0.66650390625,0.77587890625,0
0.17431640625,0.56396484375,0.88525390625,0
0.8017578125,0.6552734375,0.6435546875,0
0.16650390625,0.65869140625,0.12744140625,0
0.6455078125,0.2529296875,0.9384765625,0
0.57958984375,0.86083984375,0.24462890625,0
0.06396484375,0.24462890625,0.88525390625,0
0.04833984375,0.14208984375,0.20361328125,0
0.16650390625,0.65869140625,0.16455078125,0
0.8017578125,0.6552734375,0.2822265625,0
0.6455078125,0.6865234375,0.1123046875,0
0.06396484375,0.56396484375,0.90673828125,0
0.04833984375,0.66650390625,0.20361328125,0
0.84619140625,0.86083984375,0.24462890625,0
0.77490234375,0.27490234375,0.87744140625,0
0.06396484375,0.24462890625,0.90673828125,0
0.5947265625,0.2216796875,0.3935546875,0
0.6455078125,0.6865234375,0.9384765625,0
0.93994140625,0.14208984375,0.20361328125,0
0.57958984375,0.38525390625,0.24462890625,0
0.17431640625,0.56396484375,0.90673828125,0
0.0517578125,0.2216796875,0.3935546875,0
0.0009765625,0.7529296875,0.6123046875,0
0.91650390625,0.27490234375,0.87744140625,0
0.17431640625,0.24462890625,0.88525390625,0
0.57958984375,0.86083984375,0.29736328125,0
0.1455078125,0.7529296875,0.6123046875,0
0.93994140625,0.66650390625,0.77587890625,0
0.5947265625,0.9052734375,0.3935546875,0
0.77490234375,0.90869140625,0.87744140625,0
0.0009765625,0.1865234375,0.6123046875,0
0.17431640625,0.24462890625,0.90673828125,0
0.57958984375,0.38525390625,0.29736328125,0
0.93994140625,0.66650390625,0.20361328125,0
0.0009765625,0.7529296875,0.4384765625,0
0.5947265625,0.2216796875,0.0322265625,0
0.09521484375,0.09521484375,0.04150390625,0
0.77490234375,0.27490234375,0.41455078125,0
0.0009765625,0.1865234375,0.4384765625,0
0.84619140625,0.86083984375,0.29736328125,0
0.54833984375,0.64208984375,0.27587890625,0
0.5947265625,0.9052734375,0.0322265625,0
0.83056640625,0.09521484375,0.04150390625,0
0.1455078125,0.7529296875,0.4384765625,0
0.77490234375,0.90869140625,0.41455078125,0
0.0517578125,0.2216796875,0.0322265625,0
0.43994140625,0.64208984375,0.27587890625,0
0.84619140625,0.38525390625,0.24462890625,0
0.09521484375,0.77587890625,0.04150390625,0
0.1455078125,0.1865234375,0.6123046875,0
0.0517578125,0.9052734375,0.3935546875,0
0.91650390625,0.27490234375,0.41455078125,0
0.54833984375,0.16650390625,0.27587890625,0
0.09521484375,0.09521484375,0.12548828125,0
0.1455078125,0.1865234375,0.4384765625,0
0.84619140625,0.38525390625,0.29736328125,0
0.0517578125,0.9052734375,0.0322265625,0
0.00146484375,0.37646484375,0.44775390625,0
0.09521484375,0.77587890625,0.12548828125,0
0.91650390625,0.90869140625,0.87744140625,0
0.54833984375,0.64208984375,0.70361328125,0
0.0947265625,0.7216796875,0.8935546875,0
0.82958984375,0.11083984375,0.99462890625,0
0.48681640625,0.37646484375,0.44775390625,0
0.54833984375,0.16650390625,0.70361328125,0
0.83056640625,0.09521484375,0.12548828125,0
0.5517578125,0.7216796875,0.8935546875,0
0.91650390625,0.90869140625,0.41455078125,0
0.09619140625,0.11083984375,0.99462890625,0
0.00146484375,0.55712890625,0.44775390625,0
0.0947265625,0.4052734375,0.8935546875,0
0.43994140625,0.64208984375,0.70361328125,0
0.00146484375,0.37646484375,0.84423828125,0
0.27490234375,0.77490234375,0.37744140625,0
0.83056640625,0.77587890625,0.04150390625,0
0.82958984375,0.13525390625,0.99462890625,0
0.0947265625,0.7216796875,0.5322265625,0
0.00146484375,0.55712890625,0.84423828125,0
0.43994140625,0.16650390625,0.27587890625,0
0.41650390625,0.77490234375,0.37744140625,0
0.0947265625,0.4052734375,0.5322265625,0
0.83056640625,0.77587890625,0.12548828125,0
0.82958984375,0.11083984375,0.04736328125,0
0.48681640625,0.37646484375,0.84423828125,0
0.27490234375,0.40869140625,0.37744140625,0
0.43994140625,0.16650390625,0.70361328125,0
0.5517578125,0.7216796875,0.5322265625,0
0.59521484375,0.59521484375,0.54150390625,0
0.48681640625,0.55712890625,0.44775390625,0
0.27490234375,0.77490234375,0.91455078125,0
0.82958984375,0.13525390625,0.04736328125,0
0.79833984375,0.39208984375,0.52587890625,0
0.5517578125,0.4052734375,0.8935546875,0
0.33056640625,0.59521484375,0.54150390625,0
0.27490234375,0.40869140625,0.91455078125,0
0.48681640625,0.55712890625,0.84423828125,0
0.09619140625,0.11083984375,0.04736328125,0
0.68994140625,0.39208984375,0.52587890625,0
0.09619140625,0.13525390625,0.99462890625,0
0.5517578125,0.4052734375,0.5322265625,0
0.41650390625,0.77490234375,0.91455078125,0
0.59521484375,0.27587890625,0.54150390625,0
0.50146484375,0.87646484375,0.94775390625,0
0.09619140625,0.13525390625,0.04736328125,0
0.0634765625,0.1904296875,0.0498046875,0
0.79833984375,0.41650390625,0.52587890625,0
0.41650390625,0.40869140625,0.37744140625,0
0.59521484375,0.59521484375,0.62548828125,0
0.98681640625,0.87646484375,0.94775390625,0
0.32958984375,0.61083984375,0.49462890625,0
0.4580078125,0.1904296875,0.0498046875,0
0.41650390625,0.40869140625,0.91455078125,0
0.79833984375,0.39208984375,0.95361328125,0
0.59521484375,0.27587890625,0.62548828125,0
0.50146484375,0.05712890625,0.94775390625,0
0.0634765625,0.6240234375,0.0498046875,0
0.59619140625,0.61083984375,0.49462890625,0
0.39990234375,0.39990234375,0.00244140625,0
0.33056640625,0.59521484375,0.62548828125,0
0.79833984375,0.41650390625,0.95361328125,0
0.0634765625,0.1904296875,0.2509765625,0
0.50146484375,0.87646484375,0.34423828125,0
0.32958984375,0.63525390625,0.49462890625,0
0.29150390625,0.39990234375,0.00244140625,0
0.33056640625,0.27587890625,0.54150390625,0
0.0634765625,0.6240234375,0.2509765625,0
0.68994140625,0.39208984375,0.95361328125,0
0.50146484375,0.05712890625,0.34423828125,0
0.32958984375,0.61083984375,0.54736328125,0
0.39990234375,0.28369140625,0.00244140625,0
0.33056640625,0.27587890625,0.62548828125,0
0.4580078125,0.1904296875,0.2509765625,0
0.68994140625,0.41650390625,0.52587890625,0
0.32958984375,0.63525390625,0.54736328125,0
0.98681640625,0.87646484375,0.34423828125,0
0.39990234375,0.39990234375,0.53955078125,0
0.84521484375,0.34521484375,0.29150390625,0
0.4580078125,0.6240234375,0.0498046875,0
0.59619140625,0.61083984375,0.54736328125,0
0.68994140625,0.41650390625,0.95361328125,0
0.39990234375,0.28369140625,0.53955078125,0
0.98681640625,0.05712890625,0.94775390625,0
0.4580078125,0.6240234375,0.2509765625,0
0.58056640625,0.34521484375,0.29150390625,0
0.29833984375,0.89208984375,0.02587890625,0
0.59619140625,0.63525390625,0.49462890625,0
0.29150390625,0.39990234375,0.53955078125,0
0.5634765625,0.6904296875,0.5498046875,0
0.98681640625,0.05712890625,0.34423828125,0
0.18994140625,0.89208984375,0.02587890625,0
0.84521484375,0.02587890625,0.29150390625,0
0.59619140625,0.63525390625,0.54736328125,0
0.29150390625,0.28369140625,0.00244140625,0
0.29833984375,0.91650390625,0.02587890625,0
0.9580078125,0.6904296875,0.5498046875,0
0.75146484375,0.12646484375,0.19775390625,0
0.29150390625,0.28369140625,0.53955078125,0
0.84521484375,0.34521484375,0.87548828125,0
0.45458984375,0.23583984375,0.11962890625,0
0.29833984375,0.89208984375,0.45361328125,0
0.23681640625,0.12646484375,0.19775390625,0
0.5634765625,0.1240234375,0.5498046875,0
0.89990234375,0.89990234375,0.50244140625,0
0.72119140625,0.23583984375,0.11962890625,0
0.84521484375,0.02587890625,0.87548828125,0
0.29833984375,0.91650390625,0.45361328125,0
0.5634765625,0.6904296875,0.7509765625,0
0.75146484375,0.30712890625,0.19775390625,0
0.18994140625,0.89208984375,0.45361328125,0
0.45458984375,0.51025390625,0.11962890625,0
0.58056640625,0.34521484375,0.87548828125,0
0.79150390625,0.89990234375,0.50244140625,0
0.5634765625,0.1240234375,0.7509765625,0
0.18994140625,0.91650390625,0.02587890625,0
0.75146484375,0.12646484375,0.09423828125,0
0.45458984375,0.23583984375,0.92236328125,0
0.58056640625,0.02587890625,0.29150390625,0
0.89990234375,0.78369140625,0.50244140625,0
0.18994140625,0.91650390625,0.45361328125,0
0.45458984375,0.51025390625,0.92236328125,0
0.9580078125,0.6904296875,0.7509765625,0
0.75146484375,0.30712890625,0.09423828125,0
0.58056640625,0.02587890625,0.87548828125,0
0.89990234375,0.89990234375,0.03955078125,0
0.42333984375,0.26708984375,0.40087890625,0
0.23681640625,0.12646484375,0.09423828125,0
0.72119140625,0.23583984375,0.92236328125,0
0.34521484375,0.84521484375,0.79150390625,0
0.9580078125,0.1240234375,0.5498046875,0
0.06494140625,0.26708984375,0.40087890625,0
0.08056640625,0.84521484375,0.79150390625,0
0.23681640625,0.30712890625,0.19775390625,0
0.89990234375,0.78369140625,0.03955078125,0
0.72119140625,0.51025390625,0.11962890625,0
0.42333984375,0.79150390625,0.40087890625,0
0.9580078125,0.1240234375,0.7509765625,0
0.34521484375,0.52587890625,0.79150390625,0
0.23681640625,0.30712890625,0.09423828125,0
0.79150390625,0.89990234375,0.03955078125,0
0.42333984375,0.26708984375,0.07861328125,0
0.72119140625,0.51025390625,0.92236328125,0
0.25146484375,0.62646484375,0.69775390625,0
0.34521484375,0.84521484375,0.37548828125,0
0.8134765625,0.4404296875,0.2998046875,0
0.79150390625,0.78369140625,0.50244140625,0
0.42333984375,0.79150390625,0.07861328125,0
0.2080078125,0.4404296875,0.2998046875,0
0.34521484375,0.52587890625,0.37548828125,0
0.95458984375,0.73583984375,0.61962890625,0
0.73681640625,0.62646484375,0.69775390625,0
0.06494140625,0.26708984375,0.07861328125,0
0.08056640625,0.84521484375,0.37548828125,0
0.79150390625,0.78369140625,0.03955078125,0
0.22119140625,0.73583984375,0.61962890625,0
0.25146484375,0.80712890625,0.69775390625,0
0.8134765625,0.3740234375,0.2998046875,0
0.06494140625,0.79150390625,0.40087890625,0
0.08056640625,0.52587890625,0.79150390625,0
0.25146484375,0.62646484375,0.59423828125,0
0.64990234375,0.14990234375,0.25244140625,0
0.06494140625,0.79150390625,0.07861328125,0
0.95458984375,0.01025390625,0.61962890625,0
0.08056640625,0.52587890625,0.37548828125,0
0.8134765625,0.4404296875,0.5009765625,0
0.25146484375,0.80712890625,0.59423828125,0
0.04150390625,0.14990234375,0.25244140625,0
