fraction,reciprocity,transitivity,specification
0.05712890625,0.87646484375,0.74169921875,0
0.54150390625,0.51708984375,0.65087890625,0
0.63525390625,0.61083984375,0.72607421875,0
0.02490234375,0.66455078125,0.62744140625,0
0.05712890625,0.34423828125,0.94775390625,0
0.74462890625,0.06396484375,0.38525390625,0
0.17333984375,0.32861328125,0.65087890625,0
0.58837890625,0.03271484375,0.52294921875,0
0.63525390625,0.54736328125,0.49462890625,0
0.05712890625,0.34423828125,0.74169921875,0
0.02490234375,0.02490234375,0.59326171875,0
0.17333984375,0.51708984375,0.31982421875,0
0.58837890625,0.68798828125,0.72900390625,0
0.56396484375,0.40673828125,0.38525390625,0
0.63525390625,0.54736328125,0.72607421875,0
0.05712890625,0.34423828125,0.74169921875,0
0.02490234375,0.02490234375,0.62744140625,0
0.17333984375,0.51708984375,0.65087890625,0
0.02490234375,0.66455078125,0.59326171875,0
0.63525390625,0.54736328125,0.72607421875,0
0.58837890625,0.68798828125,0.52294921875,0
0.17333984375,0.32861328125,0.31982421875,0
0.75146484375,0.12646484375,0.19775390625,0
0.15869140625,0.02490234375,0.59326171875,0
0.56396484375,0.06396484375,0.42919921875,0
0.54150390625,0.51708984375,0.31982421875,0
0.45458984375,0.23583984375,0.11962890625,0
0.15869140625,0.66455078125,0.62744140625,0
0.58837890625,0.68798828125,0.52294921875,0
0.30712890625,0.12646484375,0.19775390625,0
0.15869140625,0.66455078125,0.59326171875,0
0.54150390625,0.32861328125,0.65087890625,0
0.56396484375,0.06396484375,0.38525390625,0
0.51025390625,0.23583984375,0.11962890625,0
0.40771484375,0.53271484375,0.22900390625,0
0.15869140625,0.66455078125,0.59326171875,0
0.54150390625,0.32861328125,0.31982421875,0
0.56396484375,0.40673828125,0.42919921875,0
0.75146484375,0.09423828125,0.19775390625,0
0.45458984375,0.92236328125,0.11962890625,0
0.08837890625,0.53271484375,0.22900390625,0
0.52490234375,0.52490234375,0.12744140625,0
0.54150390625,0.32861328125,0.31982421875,0
0.74462890625,0.06396484375,0.42919921875,0
0.75146484375,0.12646484375,0.49169921875,0
0.45458984375,0.23583984375,0.10107421875,0
0.40771484375,0.18798828125,0.22900390625,0
0.23583984375,0.45458984375,0.21337890625,0
0.65869140625,0.52490234375,0.12744140625,0
0.74462890625,0.40673828125,0.38525390625,0
0.22900390625,0.45458984375,0.21337890625,0
0.75146484375,0.12646484375,0.19775390625,0
0.45458984375,0.23583984375,0.11962890625,0
0.40771484375,0.53271484375,0.02294921875,0
0.52490234375,0.16455078125,0.12744140625,0
0.74462890625,0.40673828125,0.42919921875,0
0.23583984375,0.39111328125,0.21337890625,0
0.45458984375,0.92236328125,0.10107421875,0
0.75146484375,0.09423828125,0.49169921875,0
0.23583984375,0.45458984375,0.50732421875,0
0.40771484375,0.53271484375,0.22900390625,0
0.74462890625,0.40673828125,0.42919921875,0
0.52490234375,0.52490234375,0.09326171875,0
0.30712890625,0.12646484375,0.49169921875,0
0.23583984375,0.45458984375,0.21337890625,0
0.06396484375,0.56396484375,0.88525390625,0
0.51025390625,0.23583984375,0.10107421875,0
0.23583984375,0.39111328125,0.50732421875,0
0.40771484375,0.18798828125,0.02294921875,0
0.24462890625,0.56396484375,0.88525390625,0
0.52490234375,0.52490234375,0.12744140625,0
0.30712890625,0.09423828125,0.19775390625,0
0.06396484375,0.90673828125,0.88525390625,0
0.22900390625,0.45458984375,0.50732421875,0
0.51025390625,0.92236328125,0.11962890625,0
0.06396484375,0.56396484375,0.92919921875,0
0.30712890625,0.09423828125,0.49169921875,0
0.06396484375,0.56396484375,0.88525390625,0
0.08837890625,0.53271484375,0.02294921875,0
0.52490234375,0.16455078125,0.09326171875,0
0.22900390625,0.39111328125,0.21337890625,0
0.51025390625,0.92236328125,0.10107421875,0
0.06396484375,0.90673828125,0.92919921875,0
0.30712890625,0.09423828125,0.49169921875,0
0.08837890625,0.18798828125,0.22900390625,0
0.22900390625,0.39111328125,0.50732421875,0
0.24462890625,0.56396484375,0.92919921875,0
0.25146484375,0.62646484375,0.69775390625,0
0.65869140625,0.52490234375,0.09326171875,0
0.51025390625,0.92236328125,0.10107421875,0
0.24462890625,0.90673828125,0.88525390625,0
0.22900390625,0.39111328125,0.50732421875,0
0.80712890625,0.62646484375,0.69775390625,0
0.24462890625,0.90673828125,0.92919921875,0
0.08837890625,0.18798828125,0.02294921875,0
0.73583984375,0.95458984375,0.71337890625,0
0.25146484375,0.59423828125,0.69775390625,0
0.65869140625,0.16455078125,0.12744140625,0
0.24462890625,0.90673828125,0.92919921875,0
0.95458984375,0.73583984375,0.61962890625,0
0.25146484375,0.62646484375,0.99169921875,0
0.01025390625,0.73583984375,0.61962890625,0
0.72900390625,0.95458984375,0.71337890625,0
0.08837890625,0.18798828125,0.02294921875,0
0.25146484375,0.62646484375,0.69775390625,0
0.09521484375,0.09521484375,0.04150390625,0
0.65869140625,0.16455078125,0.09326171875,0
0.73583984375,0.89111328125,0.71337890625,0
0.95458984375,0.42236328125,0.61962890625,0
0.25146484375,0.59423828125,0.99169921875,0
0.28271484375,0.15771484375,0.35400390625,0
0.80712890625,0.62646484375,0.99169921875,0
0.21337890625,0.15771484375,0.35400390625,0
0.65869140625,0.16455078125,0.09326171875,0
0.77587890625,0.09521484375,0.04150390625,0
0.95458984375,0.73583984375,0.60107421875,0
0.73583984375,0.95458984375,0.00732421875,0
0.80712890625,0.59423828125,0.69775390625,0
0.28271484375,0.31298828125,0.35400390625,0
0.77490234375,0.27490234375,0.87744140625,0
0.95458984375,0.73583984375,0.61962890625,0
0.09521484375,0.12548828125,0.04150390625,0
0.73583984375,0.95458984375,0.71337890625,0
0.80712890625,0.59423828125,0.99169921875,0
0.28271484375,0.15771484375,0.64794921875,0
0.90869140625,0.27490234375,0.87744140625,0
0.09521484375,0.09521484375,0.71044921875,0
0.95458984375,0.42236328125,0.60107421875,0
0.80712890625,0.59423828125,0.99169921875,0
0.01025390625,0.73583984375,0.60107421875,0
0.77490234375,0.41455078125,0.87744140625,0
0.28271484375,0.15771484375,0.35400390625,0
0.37646484375,0.00146484375,0.82275390625,0
0.01025390625,0.42236328125,0.61962890625,0
0.09521484375,0.09521484375,0.04150390625,0
0.73583984375,0.89111328125,0.00732421875,0
0.77490234375,0.27490234375,0.84326171875,0
0.28271484375,0.31298828125,0.64794921875,0
0.01025390625,0.42236328125,0.60107421875,0
0.09521484375,0.12548828125,0.71044921875,0
0.93212890625,0.00146484375,0.82275390625,0
0.01025390625,0.42236328125,0.60107421875,0
0.21337890625,0.15771484375,0.64794921875,0
0.77490234375,0.27490234375,0.87744140625,0
0.37646484375,0.96923828125,0.82275390625,0
0.77587890625,0.09521484375,0.71044921875,0
0.72900390625,0.95458984375,0.00732421875,0
0.21337890625,0.31298828125,0.35400390625,0
0.70458984375,0.48583984375,0.36962890625,0
0.77490234375,0.41455078125,0.84326171875,0
0.37646484375,0.00146484375,0.36669921875,0
0.21337890625,0.31298828125,0.64794921875,0
0.26025390625,0.48583984375,0.36962890625,0
0.72900390625,0.89111328125,0.71337890625,0
0.90869140625,0.27490234375,0.84326171875,0
0.37646484375,0.00146484375,0.82275390625,0
0.77587890625,0.12548828125,0.04150390625,0
0.21337890625,0.31298828125,0.64794921875,0
0.70458984375,0.17236328125,0.36962890625,0
0.37646484375,0.96923828125,0.36669921875,0
0.90869140625,0.41455078125,0.87744140625,0
0.77587890625,0.12548828125,0.71044921875,0
0.78271484375,0.65771484375,0.85400390625,0
0.72900390625,0.89111328125,0.00732421875,0
0.70458984375,0.48583984375,0.35107421875,0
0.90869140625,0.41455078125,0.84326171875,0
0.71337890625,0.65771484375,0.85400390625,0
0.93212890625,0.00146484375,0.36669921875,0
0.77587890625,0.12548828125,0.71044921875,0
0.70458984375,0.48583984375,0.36962890625,0
0.90869140625,0.41455078125,0.84326171875,0
0.78271484375,0.81298828125,0.85400390625,0
0.93212890625,0.96923828125,0.82275390625,0
0.59521484375,0.59521484375,0.54150390625,0
0.72900390625,0.89111328125,0.00732421875,0
0.70458984375,0.17236328125,0.35107421875,0
0.27490234375,0.77490234375,0.37744140625,0
0.27587890625,0.59521484375,0.54150390625,0
0.93212890625,0.96923828125,0.36669921875,0
0.26025390625,0.48583984375,0.35107421875,0
0.78271484375,0.65771484375,0.14794921875,0
0.98583984375,0.20458984375,0.46337890625,0
0.40869140625,0.77490234375,0.37744140625,0
0.26025390625,0.17236328125,0.36962890625,0
0.93212890625,0.96923828125,0.36669921875,0
0.59521484375,0.62548828125,0.54150390625,0
0.78271484375,0.65771484375,0.85400390625,0
0.27490234375,0.91455078125,0.37744140625,0
0.26025390625,0.17236328125,0.35107421875,0
0.97900390625,0.20458984375,0.46337890625,0
0.87646484375,0.50146484375,0.32275390625,0
0.27490234375,0.77490234375,0.34326171875,0
0.59521484375,0.59521484375,0.21044921875,0
0.78271484375,0.81298828125,0.14794921875,0
0.26025390625,0.17236328125,0.35107421875,0
0.98583984375,0.64111328125,0.46337890625,0
0.27490234375,0.77490234375,0.37744140625,0
0.20458984375,0.98583984375,0.86962890625,0
0.59521484375,0.59521484375,0.54150390625,0
0.43212890625,0.50146484375,0.32275390625,0
0.71337890625,0.65771484375,0.14794921875,0
0.98583984375,0.20458984375,0.75732421875,0
0.27490234375,0.91455078125,0.34326171875,0
0.76025390625,0.98583984375,0.86962890625,0
0.59521484375,0.62548828125,0.21044921875,0
0.71337890625,0.81298828125,0.85400390625,0
0.87646484375,0.46923828125,0.32275390625,0
0.40869140625,0.77490234375,0.34326171875,0
0.20458984375,0.67236328125,0.86962890625,0
0.98583984375,0.20458984375,0.46337890625,0
0.27587890625,0.59521484375,0.21044921875,0
0.20458984375,0.98583984375,0.85107421875,0
0.40869140625,0.91455078125,0.37744140625,0
0.87646484375,0.50146484375,0.86669921875,0
0.71337890625,0.81298828125,0.14794921875,0
0.27587890625,0.62548828125,0.54150390625,0
0.20458984375,0.98583984375,0.86962890625,0
0.98583984375,0.64111328125,0.75732421875,0
0.40869140625,0.91455078125,0.34326171875,0
0.87646484375,0.50146484375,0.32275390625,0
0.20458984375,0.67236328125,0.85107421875,0
0.71337890625,0.81298828125,0.14794921875,0
0.27587890625,0.62548828125,0.21044921875,0
0.40869140625,0.91455078125,0.34326171875,0
0.97900390625,0.20458984375,0.75732421875,0
0.76025390625,0.98583984375,0.85107421875,0
0.87646484375,0.46923828125,0.86669921875,0
0.27587890625,0.62548828125,0.21044921875,0
0.53271484375,0.40771484375,0.10400390625,0
0.19775390625,0.85986328125,0.78857421875,0
0.6259765625,0.5634765625,0.4873046875,1
0.61962890625,0.03173828125,0.80419921875,1
0.48583984375,0.70458984375,0.25732421875,0
0.58837890625,0.03271484375,0.52294921875,0
0.2197265625,0.9072265625,0.0458984375,1
0.26708984375,0.42333984375,0.93212890625,1
0.07275390625,0.42333984375,0.93212890625,1
0.48583984375,0.70458984375,0.96337890625,1
0.58837890625,0.68798828125,0.72900390625,0
